RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
2460,Okaloosa County,Florida,323,204100,193500,191700,197200,205100,206200,196600,185400,185800,185100,193400,187300,185400,174400,173800,172100,175300,175000,183800,179900,181000,175800,176800,180200,174500,179400,170300,172200,167400,165500,165800,169700,180200,190800,185100,170300,155300,156700,161500,159700,158800,161200,167900,169400,170700,171500,164700,165800,166000,167000,165500,158600,161600,159700,168300,171100,177200,175800,175100,160300,158200,158900,170500,170800,177200,176600,176300,168500,168300,166300,167400,169300,169200,165500,165800,166700,172700,173100,174400,173900,174600,177500,174100,173300,173500,178000,179600,181300,182400,185700,182600,177600,173600,177200,181300,185200,186800,193600,195100,196100,194500,196600,200400,202500,200900,199800,200300,203600,201600,208300,205000,206200,197800,198300,198900,201800,207400,209800,217300,213100,215100,209200,215900,216600,220000,219000,221600,222400,227900,227800,232700,223300,226500,217100,220700,216400,226400,230000,235500,233400,237300,240100,241600,243200,
3278,Newport News City,Virginia,324,190100,192500,185400,180300,182500,187000,183700,184700,181000,179100,179000,184900,190500,183100,177800,173600,173100,174700,175200,177700,177500,179600,178700,182300,178800,178700,169400,169900,166400,164100,158500,152900,153400,154600,163800,157000,151800,146200,151500,153900,152500,154000,149000,146800,142000,142600,134500,141800,142500,152700,146300,145300,145000,143400,152500,149100,151600,143500,144800,148100,155300,158300,153300,147600,147700,145600,149000,148500,147800,144800,146300,148900,148900,143300,143600,146700,149400,146200,140900,131500,137500,142200,144900,146100,143600,150200,146100,148900,149800,155100,155500,158500,154500,154700,155800,158100,156800,159400,164600,167300,166700,166100,165900,162300,161300,160100,157000,155900,156500,160200,164100,163300,164600,161700,166300,169000,174100,173900,173000,167500,169700,171400,172800,171600,168100,169800,167700,166800,164200,164800,171200,171800,175800,172200,176600,172600,175600,173900,176300,175200,172100,173800,173900,187800,
3146,Vanderburgh County,Indiana,325,93700,93600,89200,91600,93400,94100,93400,93700,96800,96000,85000,79300,79300,92400,99200,103800,103300,98000,94200,93900,93700,94600,89500,88700,88200,93500,99000,100100,100600,95400,96500,92500,90400,92300,88500,92400,86400,91300,90300,91700,96600,101000,104200,100400,96400,93000,89000,93400,100700,104500,103300,99600,100400,100500,99600,102700,104400,102100,97200,95500,95100,99400,101200,108000,107400,104400,104200,103100,109100,107100,107300,99400,100100,104200,106500,101100,99200,106400,112400,113800,109200,109900,112300,112500,112500,109900,109300,111200,112800,115800,114100,114900,113300,113500,113600,116800,113800,114700,113900,119700,119900,119000,119200,119800,119300,118600,118400,123000,123500,124000,119200,118500,112300,113200,113800,120100,117000,119400,118100,119700,118600,116600,116100,110500,114500,114200,121400,119700,125200,127200,128600,127400,124900,127500,125300,120200,117800,123200,133800,138500,144100,142400,140800,136000,131000
172,Hall County,Georgia,326,156800,161500,157500,156600,147300,148200,153700,149800,151100,140500,159800,160400,163100,149800,141900,139800,140900,145600,148700,146600,145700,140400,135700,128300,129500,130100,135800,130700,129600,129800,132900,128200,121000,125000,129000,126900,116700,104400,106700,103600,107200,100600,97800,104800,103600,107100,104200,109100,110000,107100,105200,108300,108400,108200,104800,102800,108100,108000,109900,105700,114700,117800,122800,126300,130200,131800,129300,131900,135300,139400,144600,145800,144100,144500,143600,145500,142600,147000,149000,146900,144500,145600,145500,154300,154900,180600,174000,176700,158700,167200,169800,171800,160900,158500,159800,166900,168300,167900,173400,176300,175700,172300,169300,177500,183700,188100,187700,183600,186000,183300,186400,188600,195200,194700,196500,198000,202300,211300,206800,208800,204400,211700,211300,208800,210800,211700,218400,215200,218000,216100,226600,233500,233500,224900,222000,220600,225000,224800,229400,233800,241300,245700,249100,252300,
2159,Cabarrus County,North Carolina,327,143600,150500,143100,139100,131300,134700,135500,142100,136300,137700,135200,140600,146500,143100,141300,131700,133800,134400,139000,138000,136100,141600,141300,139200,139100,138800,140900,132300,125900,124400,124800,127900,126200,127700,133500,135600,133900,131100,127300,125800,122800,127900,131600,135800,131200,128600,128800,139600,149900,151800,143200,134500,130000,134300,134500,133100,132200,135600,141100,141300,141400,139900,140000,136600,135600,134800,135500,136100,139000,143700,147100,145600,141600,139100,138900,143000,147700,149300,146400,147300,148100,149600,149400,152400,155100,157500,158200,161600,160400,159800,161900,162700,161300,157800,164900,164800,166700,161700,165000,166200,170000,170100,173100,170100,173300,172900,173500,171700,170300,170400,169700,171700,175300,178800,179400,182200,184000,184900,179500,179900,183200,192900,201400,199600,193900,193900,196400,199700,196400,198800,202000,207000,213500,219600,219200,215700,210200,213000,217600,225700,223800,224700,223800,225600,
2023,Shawnee County,Kansas,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129400,128900,129100,134400,133200,132700,134500,135500,131500,132500,132800,138500,141400,143500,139900,134200,136800,138600,133900,127700,130700,136400,139400,136300,137300,136200,137100,134600,135900,132400,128800,131000,136200,146300,146800,150300,147900,149000,144200,141700,141500,145000,
2141,Berkeley County,South Carolina,329,152500,154700,144600,146700,147000,153000,151400,146600,143000,141000,145700,144400,140800,139200,137700,142000,136100,137700,133200,134800,133600,141200,139100,142400,139100,143400,140000,137100,134800,132900,132800,127200,126100,126300,129400,127600,125400,122400,123200,123800,127600,128800,128400,128300,132800,138600,135000,128900,118100,111400,115400,119600,132400,142300,142400,139200,131800,142300,145600,140500,135300,138700,143300,142500,141100,141300,141700,146900,149100,146700,141700,140400,143100,147600,148800,152800,151300,155200,152200,149700,150700,153100,159200,156100,164900,163000,169000,165000,165900,165900,169600,172300,170600,168600,171000,174400,175400,174300,176800,176100,178200,174600,176700,179300,184500,188100,186900,186300,186600,186900,186600,183800,185300,186800,188900,190000,189300,196100,198000,206400,202300,202500,196600,201100,203800,207000,208500,210100,209600,207700,206300,210500,210700,212400,213700,217300,219100,221600,226300,223100,218500,217400,222900,230600,229400
1380,Shasta County,California,330,238800,239900,236400,234400,227600,221600,216100,210700,205100,202900,206400,206300,195400,192300,190000,191300,185000,186800,193200,195200,190800,189800,187300,191100,187200,184800,175800,172700,166000,163500,166300,167700,167100,164200,159500,158000,154200,154500,153900,153600,152000,149900,155700,157200,154200,149300,147500,148300,142400,148900,154400,164400,160900,158700,156000,162900,164200,167300,168500,174900,176200,176200,184800,185200,187400,181500,183400,190800,192500,190900,186000,181500,187000,189100,194300,197500,202000,202100,206100,207300,212200,209600,207800,211200,216300,221500,223300,220700,218100,217500,224400,224400,227100,222900,227000,221000,217500,214100,216300,220800,218400,221300,221000,230800,233400,236300,230400,231700,233000,237800,240300,243600,243800,239000,234000,233800,234200,242100,243900,247400,244700,246100,247000,246800,250100,256600,258200,256400,249700,253600,259400,267300,270600,269900,273500,268600,267500,262900,270100,273400,272600,268900,273100,273300,
2820,Outagamie County,Wisconsin,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134400,135500,133500,135200,136500,137600,137300,136600,137500,138300,134900,138100,139000,142800,145800,146700,144800,138100,135600,138700,144000,147900,154000,152500,158000,153800,156900,154800,156800,166800,169200,169600,162400,159900,158300,157100,157900,160300,160900,159500,160700,164800,169200,171700,169800,169300,171000,171300,168700,166800,170900,174100,177500,188600,
1711,Forsyth County,Georgia,332,257000,251800,239100,242300,238300,245700,248100,251400,254300,258900,254200,249000,236800,241400,230000,230500,222500,234500,236800,242100,235500,232100,231500,225500,226700,224700,223100,218000,221800,226800,233100,219200,210600,197500,198300,203200,201300,192500,193800,194500,204300,201100,202200,189700,188700,187500,194400,191300,193700,190500,199400,200300,207500,206300,217700,223300,216000,211700,211200,219700,228200,236000,239900,236200,233400,235300,236300,246800,242000,249900,246600,253900,248600,247000,252700,256800,259600,265300,277100,277800,267800,259300,267700,266800,260300,254900,264100,271500,270000,274100,273000,274200,270600,271700,269100,274200,276200,282400,278900,278800,277100,275000,277600,280200,284000,282400,284900,285000,288000,287000,294600,295800,297400,297500,299800,303600,303900,308100,307800,312800,312500,311600,307700,307400,313700,313200,323700,321900,327300,320100,321100,325800,331200,339600,339000,333600,330000,324500,330400,333200,340600,346400,347600,344900,
872,Benton County,Washington,333,157700,155400,151900,152800,162800,165200,162100,158000,159700,164200,161700,165400,161700,164000,161000,163500,167000,169000,169100,164500,163600,164500,163600,163300,171400,174900,176200,168600,173100,169800,170000,166600,174600,177400,177900,170600,170000,165400,169400,163900,167300,167300,172000,169300,168900,172000,175100,178600,179100,181000,178700,176100,173700,169900,170800,170800,180300,184900,182000,181200,180700,187900,186700,178400,176300,173300,177700,177400,177300,174900,177400,177200,179200,177100,181600,184800,186600,185300,185600,185400,188100,189400,190400,194000,192200,199100,195700,197300,190700,194300,193100,196900,199400,209700,213600,212800,209900,211600,211600,212000,215400,214000,214300,212800,218700,222600,222200,221200,226600,226300,229400,229500,234300,240800,246400,251900,249700,247800,244600,247000,249400,254100,258900,262600,268800,273100,283300,284100,283300,277100,282700,293400,296500,297400,294800,301300,301700,305500,305200,310600,312100,317300,312100,312900,
2354,Imperial County,California,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151700,149600,155000,144700,149500,150100,171000,168900,180800,164200,168000,179600,180600,197800,180400,178400,164400,169000,184000,185900,185000,168100,171400,173000,183200,196000,204900,207700,195600,187800,185300,190200,191200,190100,187200,188800,197500,200100,203000,204800,206400,212800,215900,217300,201300,195500,195200,210400,211000,212200,211200,211700,213300,213700,217200,218500,229500,232100,228200,222900,212900,218200,213600,224200,221500,218600,217700,219300,227800,232200,233100,236000,237900,238300,240500,234300,235200,236600,245200,249700,250900,249100,
2249,Delaware County,Ohio,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258200,256100,260700,265300,274500,269900,259600,243300,243600,248000,252600,258200,263800,272600,272000,267800,265700,272200,273800,279300,280600,290500,286400,286000,280100,281600,279900,282900,280800,296000,311700,328100,329200,315500,307000,296400,300700,305900,313500,317000,315100,308200,304900,305100,305500,312700,319400,336200,333400,335600,333400,330800,329000,320800,319900,327600
3041,Tippecanoe County,Indiana,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123400,131500,133000,131900,124900,127600,128400,125700,119300,119800,120200,123200,123900,131100,130800,129700,125700,135100,138700,137800,129600,127400,128100,128600,127700,126100,127600,124800,128200,125200,131300,131300,134000,133200,133900,134400,136000,134700,134500,134800,133000,135400,134900,137900,135600,142800,142800,145700,139900,141800,140900,142300,144800,147200,146100,144200,144400,144900,146500,143100,143600,144800,146600,145800,143900,146200,147500,150500,152100,156000,155700,154600,154400,154900,156400,158400,155700,153500,150200,150500,155200,161600,169100,172300,171400,168500,168700,171500,174600,173100,171900,174000
2341,Hernando County,Florida,337,150200,140800,138200,133200,134900,132000,125600,120400,117100,118800,115000,112200,108600,108000,105700,103500,102000,99700,100500,100300,101300,102300,104600,104000,99800,96900,94700,94900,91000,88400,85700,86900,88600,87200,87900,87300,88400,84400,82600,82200,81400,79800,80000,79300,77200,78700,81500,85300,82300,81000,80800,82000,84100,80200,80400,80400,85000,84600,84600,84000,84500,84100,87200,88200,91300,91000,93200,93700,91700,90800,91200,93900,94200,95800,96700,99600,101000,102500,99900,96500,97100,97500,102800,103300,106400,105700,106300,106600,106400,106500,109300,112300,115200,114700,116400,116400,118600,120600,121200,123400,123300,123500,124900,125500,128800,129900,130900,137200,138800,140400,138900,139700,141100,142400,143000,145700,147200,151700,151700,155300,155600,156500,154600,152900,153400,155500,157000,158500,159400,162600,163400,163500,166100,165500,166000,162600,165500,165700,168700,168800,175100,175300,182200,181400,
1191,Medina County,Ohio,338,164900,158500,156700,153100,152800,152100,153500,151600,147200,146700,140000,148500,150000,147300,138200,133700,142500,142400,141200,141700,139500,141600,142700,146700,154800,153100,154900,146000,142600,136300,136500,136000,132000,128100,126400,133400,135300,135100,131900,132200,140800,142400,143200,136600,138400,134100,138600,140300,152700,153500,157400,150100,145800,142600,144000,146400,144500,146500,152400,158400,160300,150400,150300,150000,156300,155500,156000,156900,157700,154500,152500,153800,154400,157100,153200,156100,157300,161400,158500,157000,159100,164100,167100,171900,171900,167500,161800,161600,165000,167900,166400,167700,162800,164700,164400,167000,166000,167100,170900,172100,171900,167100,169200,168300,172300,166600,173000,170900,181800,171700,174100,170700,181700,180400,186200,186500,189100,187600,184800,185000,184800,187500,188500,189700,188000,189200,186800,188200,185000,185000,195200,198000,206000,197400,203100,201600,203500,200000,199000,197000,194800,195500,204800,213300,
2982,Montgomery County,Tennessee,339,119500,115200,117400,118800,118800,114100,113700,111800,113100,115400,121700,124800,125100,122400,126300,126400,124700,121100,120500,121300,120700,120600,124000,122700,123500,121400,123600,121000,119500,118300,116500,115700,116700,122200,130900,131700,129300,120800,120000,121900,124100,125600,128000,127900,129400,130000,136000,134300,134900,130700,131000,127800,125400,128600,129900,132300,129900,133500,131900,130300,123600,124000,127700,128900,132900,127800,124900,118700,120400,121400,122900,122500,124400,126500,127800,128500,126600,127900,127300,130000,130900,131300,134100,129800,130800,127200,130100,129700,130300,130100,131400,130800,129900,135400,135500,136900,130600,131600,134200,135200,138600,141000,144600,146800,148900,148000,145000,143500,143800,143500,141500,140600,142800,144300,146700,147700,148000,154200,156600,159600,156400,156800,156800,158800,159300,160100,159500,159500,159100,162600,165200,169200,167700,171400,172500,173100,172500,171800,174700,172800,175200,178600,186700,185100,184200
2449,Muskegon County,Michigan,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000,69800,67800,71900,70200,67700,63900,65000,70000,79000,81300,82600,75900,76300,76400,77700,80200,74000,73600,71600,79500,80300,81100,87200,84800,87000,84000,87700,88900,85200,88000,87300,95300,94600,96100,91000,91000,88400,92400,92500,95100,96300,100100,103100,100800,102400,98200,98800,100000,105200,107300,108500,108600,112000,108100,114400,112800,112200,100800,100500,105500,114400,112800,110200,110100,111700,114800,114200,112900,113800,117200,128500,130400,128700,122400,121200,123100,133500,129400,129400,123400,125800,134800,
860,Beaver County,Pennsylvania,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,89400,82200,80600,76200,79000,83300,88200,83400,68700,67600,71600,82800,78500,82500,82800,85800,76300,75700,78400,84900,88200,76700,75400,73100,82300,89700,95700,95400,90800,89900,94800,94900,86200,84500,74800,86200,87100,100700,101000,99100,100900,100000,97900,94100,95800,96000,96300,94300,102000,96700,91300,85900,92500,95200,102900,106100,104400,91400,85500,87700,95500,99300,106400,110700,103700,98000,92700,93600,94300,93900,112800,112100,110600,97300,99300,96900,95500,97700,106100,110200,116100,121900,128500,120000,112000,103700,106300,110500,110700,105700,100100,96400,99500,106900,106000,105200,102400,105800,102600,102500,103800,110700,111800,119800,117400,123000,110600,114700,106900,114100,117400,119300,121500,127100,125400,126400,126100,
